src,dest,type
3482086,873071,0
3482086,941727,0
3482086,943083,0
3482086,1038700,0
3482086,1042458,0
3482086,1226980,1
3482086,1276584,0
3482086,3067969,1
3482086,3133884,0
3482084,744494,0
3482084,745263,0
3482085,1042353,0
3482085,1042424,0
3482085,3066747,0
917718,917456,1
917718,1026828,0
2968121,873316,0
2968121,1271416,0
2968121,1271970,0
2968126,873041,1
2968126,1042644,0
2968126,1042618,0
2968126,2988862,1
2968125,872186,0
2968125,872136,0
2968125,873242,0
2968124,1042570,0
1027360,1027366,1
2934875,1181536,1
2934875,1286329,1
2934875,3355694,0
2934877,1180827,0
2975330,1027276,0
2975330,1027278,0
2975330,1027785,0
2975330,1027711,0
2975330,1027932,1
2975331,917408,1
2975331,1025972,0
2975331,1027394,0
2975331,1027508,0
2975331,1027513,0
2975331,1027949,0
2975331,1027952,0
2975334,917927,0
2975334,1026126,0
2975334,1026446,0
2975334,1027352,0
2975334,1027314,0
2975335,918228,0
2975335,939850,0
2975335,942194,0
2975335,1041445,0
2975335,2972023,1
2975336,746019,0
2975336,1025992,0
2975336,1026156,0
2975336,1027476,1
2975336,1027637,0
2975336,1280022,0
2975336,1280063,0
2975337,1027365,1
2975337,1027367,1
2975337,1027371,1
2975337,1027780,0
872883,2998314,0
872883,2998624,0
1276116,852815,0
1276116,2991044,0
1276116,2990677,0
872885,795291,0
872885,1346262,0
1341277,746051,0
1341277,1050506,1
1341277,1050580,1
1341274,1227245,1
1341274,1341243,1
1341273,744475,0
1341273,745800,0
1341271,746023,0
1341271,1050588,0
3454742,3267503,1
3454743,871467,0
3454743,1337047,1
2923764,851455,0
2923764,930689,0
3454741,1158753,0
3454741,1272419,0
3454741,2920700,0
3454741,3067971,0
3454741,3249276,0
3454741,3360158,1
3454747,759673,0
3454747,915523,0
3454747,942279,0
3454748,1271530,0
3454748,1272090,1
3454748,1272274,0
3454748,1272638,0
3454749,943041,0
3454749,943155,0
3454749,1271561,1
3454749,1276495,1
3454749,1276528,0
3454749,2859624,0
3454749,2862513,0
3454749,2862357,0
3454749,2862233,0
3454749,2862292,0
3454749,3134029,1
3454749,3249288,0
3460838,1158680,1
3460838,2990607,1
3460838,2990778,1
918378,917391,0
918378,917946,0
918378,917866,0
2975469,835290,0
2975469,835449,0
2975469,835560,0
2975469,934739,0
2975469,1042803,1
2989557,2989953,1
2975464,1042565,1
2975464,1042702,0
2975464,2867577,0
2975464,2872778,0
2989554,2990101,0
2989552,2988729,0
1272129,940896,0
1272129,1271353,1
1272129,1271507,1
1272129,1272036,1
1272129,2990660,0
1272126,745294,0
1272127,744305,0
1272127,745263,0
1272127,872995,0
1272127,872980,0
1272127,1271458,0
1272127,1271452,0
1272124,873076,0
1272124,873306,0
1272125,744797,0
1272120,873116,0
1272120,872871,0
1272120,872804,0
1272121,744287,0
1272121,872801,0
1272121,872800,0
918376,917396,0
918376,917759,0
918376,1026268,0
918376,1026266,0
918377,1026048,0
918377,1027661,0
2975463,834994,0
2975463,835055,0
2975463,1039052,1
2975463,1042394,1
2986677,1234178,0
2986676,1234173,0
2986676,1234149,0
2986676,1234195,0
2986676,1234143,0
2986676,1234175,0
2986676,1234225,0
2986676,1234261,0
2986676,1234263,0
2986676,1234158,0
2986676,1234300,0
2986676,1287906,0
2986676,1287958,0
2986676,1287866,0
2986676,1287823,0
2986676,1287971,0
2986676,1288175,0
2986676,1288250,0
2986676,1346375,0
2986676,1346345,0
2986676,1346393,0
2986676,1346337,0
2986676,1346335,0
2986676,1346399,0
2986673,1234228,0
2986673,1288010,0
2986673,1287802,0
2986673,2986642,0
2986673,3103484,0
2986672,1234235,0
2986672,1288120,0
2986670,1288121,0
2986670,3103901,0
1034743,877382,0
930555,930556,1
930555,932892,0
930556,932892,0
847016,851741,1
1181826,1026558,0
1181827,2878983,1
1181827,2879053,1
1181827,2879875,0
1181827,2879908,1
1181827,2879642,0
1181827,2879467,0
1181827,3355694,1
1181822,1182098,1
3249940,1150352,0
3249940,1150808,1
3249940,1151682,0
3249940,2930235,0
1227300,834730,0
1227300,835233,0
1227304,1050589,0
1227304,1050463,0
1227304,1050524,0
1227304,1050567,0
1227304,1050594,0
1227304,1050521,0
1227304,1227289,0
1026268,1026264,1
1026268,1026266,1
1026268,1026558,0
1026268,3249749,0
1026268,3249708,0
1026268,3310095,0
1026268,3310193,0
1026269,1026606,0
1026269,1026924,0
1026269,1027454,0
1227308,3355409,0
1026265,1026339,0
1026265,1027046,0
1026265,1026897,0
3449483,1143198,0
3449483,1143077,0
3449483,2872743,0
3449483,2975436,0
3449483,3128800,0
3449482,1143267,1
3449482,1228082,0
3449482,1267932,0
3449481,2979477,0
3449486,1228671,0
3449486,1343912,0
3071307,744810,0
3071307,835635,0
3071307,1039056,1
3071307,1042606,0
3071306,940003,0
3071306,943167,1
3071306,943175,0
3071306,1234144,0
3071306,1234179,0
3071306,1276527,0
3071306,1276487,0
3071306,1287867,0
3071306,1288026,0
3071306,1288225,0
3071306,2862492,0
3071306,2862348,0
3071306,2923903,0
2975457,1042310,0
2921123,872726,0
933753,745856,1
933753,932095,0
933753,932094,0
872696,2997783,0
872696,2997750,0
872696,2997805,0
835575,834864,0
835575,835137,0
872690,941746,0
2997661,2998013,0
933758,933277,0
3614123,1272878,0
3614123,3137395,0
939815,940892,0
939810,940029,0
873128,872843,0
873128,872692,0
873128,872792,0
873128,872871,0
873128,872804,0
873127,917639,0
873127,1042261,1
873124,2997688,0
873124,2998212,0
873124,2998090,0
873124,2998144,0
873124,2998020,0
873124,2998305,0
873124,2998148,0
873124,2997758,0
796563,929703,0
847866,852436,1
847866,933197,0
3156688,2990361,0
2859561,873274,1
2859561,873323,1
2859563,873071,0
2859564,873140,1
2859565,1027103,0
2859566,1272033,0
2859566,1272100,0
2859566,1271990,0
2859566,1272105,0
2859566,1272251,0
2859566,1272098,0
2859566,1272513,0
2859566,1272272,0
2859566,1272373,0
2859566,3316550,0
2859567,745026,0
2859567,745655,0
2859567,746099,0
2859567,1271592,1
2859568,872526,0
2859568,872475,0
2859568,872504,0
2859568,872833,0
2859568,873062,0
2859568,873314,0
2859568,1271471,0
2859568,1272362,0
3612609,1027562,0
3612609,1271396,0
3612609,1271454,0
3612609,1272257,0
3612609,2859306,0
3612609,3249124,0
3612609,3359881,0
3612608,1272240,0
3612608,2859619,0
3612608,2859462,0
846736,846875,1
846737,851954,0
846733,853911,0
796187,793177,0
796187,793705,0
796189,1036457,1
796188,1036705,0
3130535,1180870,0
3130535,1181034,0
3130535,1181498,0
3130535,2878730,1
3130535,2878773,0
3130537,1181797,0
3130537,2879681,0
2986902,1287727,0
2986902,1287973,0
1286264,1150631,0
1286264,3354510,0
1286264,3355824,0
3068494,1272340,0
3251290,876941,0
3251290,1272843,0
3251290,1272878,0
3251290,2851620,0
3251290,2921093,0
3068497,873248,0
3068497,1272396,0
2867488,1041512,0
2867488,1042595,0
2867489,1039445,0
2867489,1042270,0
2867489,1042234,0
2867489,1042284,0
2867489,1042273,0
2867489,1042305,0
2879893,3354977,0
2867482,917966,1
2867482,1042426,0
2867482,1042606,0
2867482,1042918,0
2867480,1039971,0
2867480,1042666,0
2867480,1042802,0
2867487,1039990,1
2867487,1042885,0
2867487,1042764,1
2867487,1042780,1
2867485,1040273,0
1036934,1036932,1
2859754,877188,0
2859754,877227,0
2859754,877183,0
2859754,1272870,0
2859754,1272845,0
918252,1026656,0
918252,1026888,0
918252,1027615,1
2986909,1234145,0
2989668,2990158,1
2967999,1271802,0
2986908,1234136,0
2986908,1287984,0
2986908,1287866,0
2986908,1288039,0
2986908,1287999,0
2986908,1287973,0
2986908,3103573,0
2986908,3103462,0
3134329,1344090,0
3134328,1150368,0
3134328,2930195,0
744465,744467,1
744465,744886,0
744465,745293,0
744465,745354,0
744465,745539,0
744465,745478,0
744465,745543,0
744465,745703,0
744464,744424,0
744464,745266,0
744464,745891,0
744464,746040,0
2867554,1038879,0
2867554,1040342,0
2867554,1041977,0
2867554,1042284,0
2867555,1040313,1
2867555,1042287,0
2867555,1042849,0
3610977,1181130,0
3610977,1181183,1
3610977,1181992,0
3610977,1219397,1
2867551,834963,0
2867552,1164001,0
2867552,1228532,0
1283995,1283995,1
1050495,745180,0
942509,940454,0
942504,940386,0
942502,942195,0
942503,941156,0
942503,941247,0
942500,744398,0
942500,746099,0
942500,745938,0
942500,940056,0
942500,941887,0
942500,942128,0
942500,942179,0
745331,744886,0
745331,744610,1
745331,745330,1
745339,942038,0
1056897,930675,0
1056897,1056727,0
1056893,1056629,0
1056893,1056883,0
1158452,1158481,1
1158450,1035343,1
3247194,3355205,1
3247194,3355620,1
3459600,942596,0
3459600,1276476,0
3459600,2972386,1
3459600,3071386,0
2975340,1027058,0
3451330,1180943,0
3451330,3354815,0
2989664,1158954,0
2989664,2990435,0
3247199,1181563,0
3247199,3247288,1
849306,852617,1
849306,854568,0
849304,853782,0
849304,854540,0
803399,796121,1
803391,802605,0
803391,802652,0
803391,802815,0
803391,802782,0
803391,802925,0
803391,802947,0
803397,931348,0
803397,931674,0
803395,793251,0
803395,802718,0
1228076,1057074,0
1228076,1143121,0
1228076,1228239,0
2880012,1180797,1
2880013,1180893,0
2880010,1180747,0
2880016,1180973,0
2880016,1181135,0
2880016,1181085,0
2880016,1276397,1
2880017,1181254,1
2880014,1180759,1
2880014,1180870,0
2880014,1181137,0
1027645,1027274,1
2965560,803411,0
2965560,942562,0
2965560,1276663,0
2965561,803342,0
2965561,803404,0
2965564,931822,0
1227048,1026126,0
1227048,1042541,0
3479852,2875451,1
1277298,958896,0
1040818,933189,0
834836,834956,0
834836,834963,0
2986709,1287991,1
3644476,2924349,0
3644475,958462,0
3249214,934156,0
3249214,934812,0
3249214,943023,0
3249214,1271593,0
3249214,1271832,0
3249214,1276600,0
3249214,2920421,0
3249216,918404,0
3249210,2859552,0
3249211,2859090,0
3249213,872858,0
3249213,872826,0
3249213,872951,0
3249213,1271775,0
3249213,1272539,0
3249213,1343897,0
3249218,873316,0
3249218,1271346,0
3249218,1271428,0
3249218,1271409,0
3249218,1271592,0
3249218,2859617,0
3249218,2859552,0
3454467,803016,0
3454467,803033,0
3454465,796636,0
3454465,802757,0
3454464,803061,0
877668,876663,0
877669,876675,0
877669,877222,0
877669,877650,0
877664,877590,0
877664,1034701,0
877665,877111,0
877665,877109,0
877665,877571,0
877665,877569,0
877666,877113,0
877666,877246,0
877666,877451,0
877666,877650,0
877666,1033996,0
877667,876648,0
877667,877273,0
877667,877461,0
877667,877271,0
877660,876604,0
877660,877230,0
877662,876641,0
877663,876947,0
877663,876891,0
877663,877264,0
877663,877621,0
3253109,940774,1
3253109,942387,1
3253109,942450,1
3253109,942974,0
3253109,1276400,1
3253109,2923962,1
939955,745736,0
939955,929856,0
939955,939956,1
3103284,2998281,0
3103284,3103481,0
3103284,3103741,0
834989,834872,0
3253107,931986,0
3253107,942966,0
3253107,1276598,0
3253107,2862360,0
3253107,3071308,0
3253106,942736,0
3253106,1276488,0
3253106,2862460,0
3253106,2862461,0
1029675,1029703,0
1029675,1029674,1
1029678,1029397,0
1035791,1034560,0
1035791,1035790,1
1276143,931034,0
1276143,933477,0
1276143,933250,1
1276143,933953,0
3352693,1234130,0
3352693,1234279,0
3352693,1287689,0
3352693,1287784,0
3352693,3089925,0
3352692,1287687,0
3352692,1287784,0
3352691,1234277,0
3352691,1234241,0
3352691,1287752,0
3352691,1287848,0
3352691,1287967,1
3352691,1287990,0
3352691,1287988,0
3352691,1288206,0
3352691,1346373,1
3352691,2986785,1
3352691,2986871,1
3352691,3103460,1
3352690,794347,0
3352690,1234170,0
3352690,1234281,0
3352690,1287739,0
3352690,1287962,0
3352690,1288005,0
3352690,2986867,0
3352690,2986813,0
3352690,3103606,0
3352690,3103932,0
2967993,795376,0
2967993,872951,0
2967993,1037363,0
2967993,1272695,0
3249058,1271728,0
3249058,1271885,0
3249058,1272084,0
3249058,1272067,0
3249058,1272435,0
3249058,2859426,0
3249058,2920438,0
3249058,2920391,0
3392498,917837,0
3392498,918132,0
3392498,1273950,0
3249059,1271360,0
2920705,873298,1
2920705,1271805,1
2920704,872832,1
2920704,873186,0
2920704,940774,0
2920704,1151183,0
2920704,1163274,0
2920704,1272445,0
2920703,942787,0
2920702,872110,0
2920702,872112,0
2920702,873391,0
2920702,1272615,0
2920700,940518,0
2920700,1272419,0
2920700,1272731,0
2920709,873372,0
801408,1036582,0
3456639,1034795,0
1042432,1038931,0
1042436,1042361,1
1042438,746015,0
1042438,1038487,0
3392492,917975,0
3392492,2861575,0
3392492,2867560,0
3392492,3070635,1
1276687,942668,0
1276687,943091,0
1276687,1026139,0
1276687,1026063,0
1276686,940158,0
1276686,940603,0
1276686,942236,0
1276686,942732,0
1276686,943008,0
1276684,942568,0
1276684,943011,0
1276684,1276411,0
1276684,1276600,0
1276684,1276413,0
1276684,1276417,0
1276683,942812,0
1276683,942862,0
1276683,942820,0
1276683,943171,0
1276683,943181,0
1276683,943143,0
1276683,1276498,0
1276682,1276475,0
1276681,793558,0
1276681,872866,0
1276681,942731,0
1276681,942861,0
1276681,943169,0
1276681,1026309,0
1276681,1026508,0
1276681,1026510,0
1276681,1276527,0
1276681,1276517,0
1276681,2998130,0
1276680,942640,0
3392496,872804,0
3392496,1271489,0
3392496,1271751,0
3392496,1271987,0
3392496,1272562,1
3392496,1343927,0
1276689,1276425,0
1276689,1276517,0
1034467,877392,0
1034467,877427,1
1034467,1034253,1
1034464,1035110,0
3161457,1040495,0
3161457,1042808,1
1276452,918320,0
1276452,941206,0
1276452,943169,0
1276452,1026927,0
1276452,1027129,0
1276452,1042739,0
1276452,1042887,1
1276452,1276438,0
3161456,1042704,0
3161456,1042869,0
3161456,1280332,0
3161456,2989858,0
1276453,873298,0
1276453,943103,0
1276453,943080,0
3131179,3131357,0
3131179,3356342,0
3131179,3356353,0
3131178,3131167,1
3131173,3131329,0
3131173,3131277,0
3131173,3131489,0
3131173,3356394,0
3131173,3356487,0
3131170,3131535,0
3131170,3131433,0
3131170,3131124,0
1276458,876782,0
1276459,745133,0
3360068,834889,0
3360068,835394,0
3360068,1272474,0
3360068,2920493,0
3360068,2920761,0
3360068,3130825,0
3360068,3249066,1
3474774,3103118,0
3474774,3103064,0
3474774,3103658,0
3474774,3155722,0
3474777,746285,0
3474776,3129862,0
3474776,3155776,0
3474771,3103423,0
3474771,3103379,0
3474771,3103677,0
3474770,3103645,0
3474770,3103542,0
3474773,3103400,0
3474773,3103261,0
3474773,3103458,0
3474773,3103299,0
3474773,3104043,0
3474773,3155841,0
3474773,3155773,0
3474772,1287743,0
3474772,1287857,0
3474772,1288244,0
3474772,2986883,0
3474772,3103680,0
3474772,3103160,0
3474772,3129807,1
3474772,3246676,0
3474779,3089942,1
3474779,3102998,1
3474779,3103397,0
3087519,1181083,1
3087519,1181480,0
872150,872143,0
872150,872130,0
872150,872319,0
872150,872579,0
872153,872128,1
872153,872583,0
872153,2998246,0
872152,872511,0
2879924,3355368,0
2879924,3354894,0
2879922,3354276,0
2879922,3354549,0
2879922,3355787,0
2879922,3355575,1
2879922,3356011,0
2879920,3354452,0
2879920,3355050,0
2879921,3247274,1
2879921,3355205,0
835588,834907,0
802293,793998,0
802293,794600,0
802293,794750,0
802293,1036858,0
802295,796004,1
802294,801263,0
3359842,2920387,0
3359842,3068329,0
3359842,3249245,0
3359842,3249066,1
3359842,3360068,1
3477984,2989124,0
3477984,2989572,0
3477984,3093176,0
3477984,3319093,0
3359841,1271474,0
3359841,1271507,0
3359841,1272395,0
3359841,2967970,0
3359847,1272369,0
3359847,2859167,0
3359847,2859381,0
3359847,2920710,0
3359846,1271758,1
3359846,2862492,1
3359846,2920979,1
3359846,3139053,1
3451478,3131532,1
3359844,872952,0
3359844,873040,0
3359844,1271978,0
3359844,2859075,0
3359844,2859484,0
3359844,2920519,0
3359844,2920686,0
3359844,2968035,0
3359844,2967963,0
3359844,2990163,0
3359844,2989359,0
3359844,3067836,0
3359844,3092826,1
3356398,3131392,0
800475,795486,0
934825,934757,0
2859685,877174,0
2859687,876656,0
2859687,877451,0
2859687,877673,0
2859687,1272882,1
2859686,877255,0
2859686,877671,0
2859686,877635,0
2859686,1034708,0
2859681,876648,0
2859681,876757,0
2859681,876881,0
2859681,877113,0
2859681,877266,0
2859681,876946,0
2859681,877255,0
2859681,877147,0
2859681,877252,0
2859681,877690,0
2859681,877672,0
2859681,877666,0
2859681,877599,0
2859681,877697,0
2859681,1272880,0
2859681,1272876,0
2859681,1272843,0
2859683,796222,1
2859682,877174,0
2859689,876843,0
2859689,876604,0
2859689,876995,0
2859689,877266,0
2859689,877623,0
2859689,877556,0
2859689,877631,0
2859689,1035280,0
2859689,1272880,0
2859688,877003,0
2859688,877190,0
2859688,877379,0
2859688,877587,1
934821,932411,1
934821,941084,0
1151408,1150732,0
1151402,1039764,0
1151402,1150670,0
1151404,1150681,1
1151404,1150901,1
1151404,3355186,0
941787,793562,0
941782,940717,0
941782,941136,0
941782,941524,0
941782,941784,0
3450372,3352767,0
3450371,1027767,0
3450371,2879621,0
3450371,2984028,0
3450371,3308483,1
3450377,746052,0
3450377,1050522,0
3450377,2868018,0
3450375,1341276,0
3450375,1341260,0
3450375,3129962,0
3450374,1227259,0
916671,1040818,0
2988824,2988735,1
2879148,3355909,0
2879149,2879888,0
2879140,3247162,1
2879143,3247304,0
2879143,3247342,0
2879146,2879847,0
3596330,1039803,0
3596330,1041529,0
3596330,1042060,1
3596330,1280316,0
3596330,2923031,0
3596330,3077971,0
3596330,3161466,0
3596330,3161492,0
3596330,3267431,1
3596330,3482110,0
3596330,3482167,0
3596330,3482192,0
3596330,3482079,1
942203,930006,0
942203,930707,0
942203,931882,0
942203,932106,0
942203,932144,0
942203,933472,0
942203,934635,0
942203,940553,0
942202,942333,0
916091,1026273,0
1040749,834888,0
1040749,835487,0
1280142,795792,0
1280144,796194,0
2866898,917962,1
2866898,1027935,1
2866899,1026888,0
2866899,1026976,0
2866899,1027615,1
1280149,2879839,0
3071181,854341,0
